FEATUREID	huc10	AreaSqKM	summer_prcp_mm	mean_jul_temp	forest	allonnet	devel_hi	agriculture	occ_current	occ_air_2	occ_air_4	occ_air_6
201486760	0110000503	2.5488	320.506	18.7217	51.8395	8.65113	0	6.28531	0.11774	0.07063	0.04149	0.02406
201486762	0109000204	1.0386	306.7713	18.8022	47.5352	3.29289	0	11.0919	0.73451	0.27080	0.04748	0.00665
201486763	0109000202	6.444	277.8753	18.5502	50.9142	6.43945	0	5.01397	0.98956	0.94644	0.76711	0.38041
201486768	0109000408	6.6744	292.5819	21.1385	49.9107	16.8465	1.53722	2.33279	0.14698	0.02202	0.00293	0.00038
201486769	0108020702	1.4904	331.761	16.6358	96.4844	2.59662	0	0	0.87306	0.51650	0.14233	0.02513
201486771	0108020501	8.1198	297.5435	21.3357	33.8804	2.26114	1.16382	0.332521	0.16387	0.02791	0.00419	0.00062
201486774	0109000203	0.8766	295.0773	18.212	75	12.9897	0	0	0.93000	0.73230	0.36033	0.10392
201486775	0108020603	2.6568	314.614	18.8181	56.4982	3.82791	0.745257	23.916	0.48641	0.12357	0.02056	0.00311
201486777	0108020603	6.066	323.616	18.2236	66.2864	2.74481	0	0.845697	0.88431	0.51590	0.12934	0.02029
201486779	0109000408	3.4218	290.0997	20.7753	43.3834	4.60284	6.18096	2.10416	0.21994	0.03697	0.00520	0.00071
201486780	0109000203	1.197	299.0511	18.3713	69.2308	13.8346	0	0.300752	0.90927	0.67871	0.30810	0.08582
201486782	0108020501	1.7424	298.9844	19.8972	72.3926	10.2273	5.63017	3.5124	0.17272	0.02501	0.00314	0.00039
201486783	0108020501	11.9727	298.4176	20.916	51.5806	6.47222	2.36789	1.50342	0.13197	0.02007	0.00275	0.00037
201486784	0108020501	0.846	297.6729	19.5512	99.0566	1.06383	0	0	0.44252	0.07729	0.00876	0.00093
201486785	0109000408	0.7551	288.9823	21.1096	11.6751	0.11919	15.8522	0	0.12846	0.02377	0.00401	0.00066
201486788	0109000409	2.8521	292.1162	20.2412	74.25	11.4232	0	12.8116	0.10492	0.01150	0.00115	0.00011
201486789	0109000409	1.1106	291.9455	19.6814	94.8905	7.21232	0	10.778	0.18812	0.02011	0.00181	0.00016
201486790	0109000203	39.9888	305.7784	19.443	65.5158	31.9454	0.0450126	11.0438	0.30477	0.09432	0.02414	0.00584
201486791	0109000202	2.5182	283.8948	19.8461	1.38889	2.32309	1.28663	3.71694	0.97436	0.89635	0.66302	0.30926
201486796	0109000407	85.6827	295.0602	21.9828	73.9709	15.2453	0.129198	11.3064	0.01451	0.00125	0.00011	0.00001
201486797	0109000407	0.7956	291.335	20.2827	44.9153	2.26244	0	57.6923	0.04236	0.00421	0.00040	0.00004
201486798	0108020603	0.8856	323.511	17.3304	95.935	1.62602	0	0.203252	0.96357	0.76275	0.28099	0.04534
201486801	0108020603	7.2774	326.088	17.72	92.1423	1.71902	0	0.816226	0.93538	0.64062	0.18003	0.02633
201486802	0109000408	6.5844	290.3933	19.9134	93.205	14.3384	0	0	0.35249	0.05294	0.00571	0.00059
201486803	0108020702	1.0881	332.765	16.4145	93.6585	1.98511	0	6.86518	0.90174	0.59239	0.18707	0.03516
201486804	0108020702	2.7414	331.769	16.4105	98.8796	7.1241	0	0.656599	0.89103	0.55730	0.16234	0.02897
201486805	0108020603	41.8122	314.136	19.3341	64.7713	7.88885	0.449869	19.5252	0.32351	0.06409	0.00971	0.00140
201486807	0109000407	6.003	292.889	20.0249	86.9139	22.6387	0	12.9685	0.17673	0.01570	0.00118	0.00009
201486808	0108020501	2.6964	298.9598	20.7468	39.1931	4.53939	3.27103	3.80507	0.17526	0.02972	0.00439	0.00064
201486809	0108020501	1.4301	299.0711	20.1473	55.2239	17.747	0	23.0334	0.10655	0.01576	0.00214	0.00029
201486811	0108020501	13.7871	298.4801	20.9177	54.4189	7.06965	2.7678	1.74946	0.11463	0.01692	0.00228	0.00030
201486812	0108020501	14.9211	298.4315	20.9801	52.0522	6.70728	2.59364	2.81682	0.10935	0.01625	0.00222	0.00030
201486814	0109000407	19.6308	291.8314	20.6711	64.7672	15.6153	7.19787	3.50724	0.09441	0.00881	0.00076	0.00006
201486815	0108020603	1.296	325.469	16.9922	96.7742	0.625	0	0	0.97910	0.85027	0.40768	0.07700
201486816	0108020603	6.0201	326.711	17.1319	98.5743	0.134549	0	0.956795	0.97354	0.81502	0.34538	0.05942
201486820	0110000502	870.518	332.94		70.6834	7.70169	0.522517	7.76383				
201486821	0109000204	4.1256	306.3605	17.7932	93.5154	18.4773	0.065445	1.22164	0.90532	0.51808	0.10782	0.01340
201486822	0109000204	2.4957	306.7395	17.7392	93.4726	22.5027	0	4.00288	0.89013	0.47711	0.09319	0.01144
201486823	0109000203	0.7623	297.0062	18.1776	71.0145	27.3908	0	8.50059	0.82906	0.50555	0.17733	0.04347
201486824	0108020502	19.3131	298.6351	12.6089	77.7294	14.3996	0.116501	16.6224	0.83003	0.81947	0.80842	0.79685
201486825	0108020502	74.7918	310.247	20.5761	84.5736	4.81577	0.0553537	6.67252	0.30403	0.19682	0.12086	0.07159
201486827	0109000202	5.643	285.5247	19.1193	34.7368	4.73684	0.239234	5.05582	0.97734	0.89562	0.63059	0.25354
201486828	0109000202	3.1527	283.9953	18.4527	33.9744	3.79675	11.1619	0.37111	0.97475	0.88751	0.61717	0.24779
201486829	0109000202	14.886	284.0838	19.1909	26.5464	5.76179	4.84281	0.834341	0.97069	0.87250	0.58580	0.22615
201486830	0108020703	1.3248	332.355	16.9417	100	1.08696	0	1.08696	0.97955	0.85861	0.43502	0.08896
201486831	0108020501	0.999	298.0291	21.1905	28.0822	1.62162	0.540541	17.9279	0.10601	0.01782	0.00277	0.00042
201486832	0109000408	1.0089	289.1299	20.3882	61.6071	8.56378	4.10348	0	0.28805	0.04727	0.00605	0.00075
201486833	0109000408	1.233	289.4939	19.5754	100	16.2044	0	0	0.42790	0.06874	0.00723	0.00072
201486834	0108020702	2.4966	333.425	16.8181	92.517	7.4261	0	1.9106	0.82987	0.43601	0.10915	0.01905
201486835	0108020703	1.2726	333.209	17.0051	92.8571	0.212164	0	0	0.97943	0.86179	0.44950	0.09660
201486839	0110000502	81.5175	334.948	19.2719	77.4795	1.93983	0.00331217	9.88242	0.82533	0.17149	0.00899	0.00040
201486840	0110000503	14.5809	319.774	18.7022	69.6474	11.0796	0	6.76501	0.10215	0.05596	0.02996	0.01584
201486841	0110000503	62.6643	330.849	18.8936	79.5719	6.46445	0	4.17941	0.25936	0.14738	0.07862	0.04042
201486842	0108020603	0.8289	320.327	17.3641	100	0	0	0	0.96330	0.75773	0.27153	0.04253
201486845	0109000203	3.3786	299.0911	18.4787	64.6192	15.1838	0	4.44859	0.86922	0.58913	0.23623	0.06255
201486853	0109000407	26.289	293.7822	20.7329	82.9497	22.8518	0.219103	8.4115	0.08189	0.00695	0.00055	0.00004
201486854	0109000203	1.5507	299.6381	18.0674	79.1667	9.11201	0	0.812536	0.93796	0.75400	0.38326	0.11188
201486855	0109000203	4.7925	299.0841	18.1885	76.7409	17.6714	0	3.13615	0.89189	0.62953	0.25927	0.06725
201486858	0108020603	14.337	324.702	18.11	80.9898	2.37288	0	0.979284	0.89284	0.51878	0.12241	0.01773
201486859	0108020603	33.8301	324.17	18.1916	79.8899	3.44516	0.0239432	6.24917	0.84643	0.41736	0.08517	0.01195
201486860	0108020501	0.9495	304.1825	19.8081	72.0779	15.545	0	18.673	0.15844	0.02262	0.00284	0.00035
201486861	0108020501	2.8818	304.4308	21.3185	20.2041	2.52967	3.43535	5.87133	0.11981	0.02117	0.00343	0.00055
201486862	0108020501	24906.7	326.231		76.9723	4.30922	0.198676	6.26537				
201486863	0108020501	13.1652	297.2698	21.2786	46.9388	12.8521	0.717801	1.45611	0.09440	0.01424	0.00200	0.00028
201486865	0109000409	4.0779	292.0125	20.4139	71.2418	9.99779	0	11.9179	0.09649	0.01064	0.00108	0.00011
201486866	0109000408	0.9738	290.7938	19.5839	100	9.42699	0	0	0.48450	0.08480	0.00905	0.00090
201486867	0109000204	1.3464	303.2137	17.9959	80.3279	10.9626	0.735294	6.14973	0.87502	0.45306	0.08924	0.01146
201486868	0109000204	0.9378	304.1976	18.7395	48.5294	17.7543	1.82342	11.0365	0.58801	0.16123	0.02524	0.00347
201486871	0109000409	20.0907	295.2923	20.6124	91.0519	16.8436	0.14783	10.9215	0.03882	0.00315	0.00025	0.00002
201486872	0108020501	25.3071	299.0179	21.028	48.3981	6.91703	2.21914	15.0503	0.06240	0.00912	0.00127	0.00018
201486873	0108020501	24919.9	326.216		76.9596	4.31379	0.198953	6.2628				
201486876	0109000408	5.0976	290.6032	19.9517	89.228	13.9124	0	0	0.36358	0.05651	0.00624	0.00066
201486877	0109000203	4.6521	301.3856	17.6308	100	33.7976	0	0.541691	0.89800	0.62498	0.23980	0.05635
201486878	0108020603	2.1429	314.187	19.2145	30	0	1.13398	39.5212	0.26490	0.05796	0.01039	0.00179
201486879	0108020603	37.3608	314.521	19.2429	65.4018	8.33976	0.462517	18.7127	0.35617	0.07323	0.01116	0.00161
201486880	0110000503	1.6893	317.732	17.8131	93.7063	4.42195	0	2.13106	0.13583	0.06738	0.03214	0.01503
201486881	0110000503	8.0532	334.57	17.6114	86.8503	9.52168	0	1.9781	0.27775	0.15491	0.08036	0.03999
201486882	0108020603	1.3959	327.896	16.6745	100	0	0	0	0.98746	0.90395	0.52937	0.11850
201486883	0108020603	19.2843	323.814	17.9741	79.1151	4.27965	0.0420031	10.2348	0.85397	0.43542	0.09233	0.01324
201486888	0109000407	21.5064	291.5434	20.7516	62.844	14.8937	8.21895	3.20137	0.08023	0.00747	0.00065	0.00006
201486889	0109000407	1.0107	289.6079	20.9648	4.73373	4.09617	26.8032	0	0.03715	0.00465	0.00056	0.00007
201486890	0109000203	2.1249	302.7235	17.8028	91.0112	41.0419	0	1.48242	0.84412	0.51370	0.17086	0.03864
201486891	0108020603	2.0592	334.225	16.5558	98.916	2.53497	0	0.83042	0.98830	0.91031	0.54954	0.12789
201486896	0110000502	6.8238	313.6213	18.8314	48.8235	3.61382	0	14.7455	0.84571	0.22789	0.01564	0.00085
201486897	0108020603	4.3956	327.305	17.0341	99.2847	0	0	0.4095	0.97789	0.84093	0.38716	0.07020
201486899	0109000407	87.4476	294.9757	22.0557	72.3271	14.986	0.12659	11.9808	0.01305	0.00113	0.00010	0.00001
201486900	0108020702	135.504	336.735	20.2355	67.5857	14.0914	0	0.961743	0.45853	0.14186	0.03127	0.00626
201486901	0108020702	7.3521	334.375	17.3303	88.6882	5.54535	0	1.16293	0.75176	0.32744	0.07259	0.01243
201486902	0108020603	1.9557	327.993	16.7773	98.452	0	0	0.920387	0.98462	0.88514	0.48128	0.10047
201486904	0108020501	10.0908	299.9554	20.6565	42.8458	6.8944	1.40029	33.5801	0.04961	0.00746	0.00108	0.00016
201486907	0109000409	0.8946	288.929	20.4588	65.9898	4.12475	0	7.24346	0.15130	0.01806	0.00189	0.00020
201486910	0109000407	28.5606	293.4673	20.8148	80.6235	22.3798	0.510493	8.50507	0.07392	0.00632	0.00051	0.00004
201486911	0109000202	11.3355	284.1214	19.9687	0	5.61334	3.25526	0.786026	0.96437	0.86115	0.58701	0.24570
201486912	0108020603	37.7883	323.704	18.5707	80.8153	3.24862	0.0214352	6.34006	0.75868	0.28815	0.04953	0.00667
201486913	0108020501	3.3534	308.7436	20.4297	41.3502	2.92539	0.295223	29.1465	0.10310	0.01631	0.00239	0.00035
201486917	0109000203	4.4712	305.3628	17.6499	97	23.591	0	5.13285	0.89929	0.63050	0.24591	0.05866
201486918	0109000203	42.516	305.6103	19.5046	66.8763	32.5233	0.042337	10.5123	0.28351	0.08614	0.02196	0.00532
201486919	0108020501	11.1231	309.003	19.8624	75.2758	12.946	0.089004	23.0682	0.12201	0.01671	0.00207	0.00025
201486920	0108020501	1.2456	306.6624	20.3352	49.7041	5.20231	0.650289	20.8092	0.13534	0.02111	0.00296	0.00041
201486924	0109000204	6.8391	306.5169	17.9142	92.3293	19.8052	0.0394789	2.57929	0.87219	0.43656	0.08087	0.00989
201486925	0108020603	4.2606	310.828	18.7261	60.0642	4.28813	0.359104	27.1863	0.47968	0.11905	0.01942	0.00290
201486926	0108020603	2.0565	310.634	18.8794	48.6957	2.31947	0.743982	27.8775	0.45642	0.11513	0.01976	0.00311
201486929	0109000409	4.8546	288.7218	20.4539	69.341	6.93363	0.333704	6.93363	0.12603	0.01440	0.00148	0.00015
201486930	0109000409	0.8532	287.8186	20.0717	86.166	8.33333	0	0	0.19922	0.02237	0.00210	0.00019
201486931	0109000204	0.7695	306.8411	18.1823	76.5625	3.39181	0	1.9883	0.90279	0.52508	0.11632	0.01543
201486938	0108020702	29.8134	331.459	17.7843	80.4121	12.0298	0	1.34637	0.63829	0.23075	0.04851	0.00859
201486939	0108020702	1.08	332.477	16.8884	90.9953	2.66667	0	6.16667	0.82139	0.42382	0.10526	0.01847
201486940	0108020702	4.743	334.897	17.003	86.2216	4.68691	0	0.796964	0.82723	0.43809	0.11264	0.02025
201486946	0109000204	7.6464	306.5509	17.9473	91.5945	18.1615	0.0353107	2.50706	0.87287	0.43861	0.08164	0.01001
201486947	0109000204	27.0468	306.7181	19.2393	50.3426	16.5447	0.116465	14.2486	0.37625	0.07658	0.01127	0.00156
201486948	0109000203	1.404	295.8843	18.4461	67.3401	15.6511	0	0	0.90538	0.67016	0.30143	0.08395
201486956	0109000407	1.9062	290.034	20.5498	68.7218	15.2975	1.08593	2.83286	0.23122	0.02366	0.00195	0.00016
201486957	0109000408	1.0125	289.4757	19.5356	100	5.06667	0	0	0.54330	0.10496	0.01143	0.00114
201486960	0110000503	1.8792	333.642	16.9341	95.7929	8.28544	0	5.07663	0.33018	0.18353	0.09297	0.04465
201486963	0109000203	1.2618	299.2589	17.5205	99.6016	22.8245	0	0	0.94427	0.76053	0.37316	0.10038
201486964	0109000203	7.5753	298.3305	18.5451	64.5105	15.1854	0.249495	3.81371	0.85845	0.56765	0.22136	0.05798
201486966	0109000407	19.2789	294.2302	20.587	81.1486	23.1782	0.298772	7.03515	0.11259	0.00982	0.00077	0.00006
201486967	0109000407	1.0305	289.5994	20.462	53.913	11.441	8.29694	9.25764	0.12117	0.01217	0.00110	0.00010
201486970	0109000407	1.5129	289.3256	21.1741	35.2727	6.30577	6.36526	2.91493	0.14887	0.01680	0.00167	0.00016
201486971	0109000407	17.6535	294.6358	20.4762	83.0549	23.7777	0.280398	6.68876	0.12761	0.01118	0.00087	0.00007
201486972	0110000503	3.4074	329.355	17.2337	95.0437	4.8336	0	1.13576	0.28723	0.15546	0.07757	0.03699
201486973	0108020603	9.549	319.008	18.5873	69.9291	3.28935	0	13.9114	0.68568	0.23129	0.03985	0.00569
201486979	0109000407	3.4974	289.7161	20.9358	52.8242	11.5543	3.34534	2.80494	0.16773	0.01748	0.00157	0.00014
201486980	0109000407	2.0259	290.6578	20.6958	54.1223	10.8841	0.444247	21.1906	0.11784	0.01166	0.00104	0.00009
201486981	0109000407	0.7641	289.1318	20.4963	70.1389	9.77621	1.06007	0.942285	0.30790	0.03422	0.00281	0.00022
201486982	0108020703	1.0098	335.802	17.3482	71.0744	7.21925	0	0	0.95699	0.76285	0.31744	0.06299
201486984	0110000502	5.1714	315.191	18.1155	87.4307	1.0442	0	0.243648	0.98080	0.69254	0.09036	0.00436
201486985	0108020603	2.3535	322.758	17.7937	76.2058	1.33843	0	7.34226	0.90849	0.57081	0.15125	0.02332
201486986	0108020501	12.9627	308.6752	19.9594	72.9588	12.0947	0.13886	22.5925	0.11640	0.01602	0.00201	0.00025
201486987	0108020501	0.963	305.5809	21.365	8.21918	5.79439	0	31.4953	0.05661	0.01015	0.00175	0.00030
201486992	0109000202	1.5696	285.3854	19.7599	13.8211	8.19954	0	0	0.97490	0.89335	0.64369	0.28037
201486995	0108020603	1.0503	319.832	19.5221	12.3711	0.942588	0	27.8492	0.37244	0.09845	0.01970	0.00368
201487005	0108020501	1.1466	309.592	19.0976	97.8022	8.16327	0	2.11931	0.53900	0.11090	0.01313	0.00142
201487006	0108020501	7.5951	309.16	19.5438	83.5159	17.2532	0	20.2631	0.16453	0.02257	0.00270	0.00032
201487008	0108020702	1.9224	332.349	16.5899	93.19	0.187266	0	3.83895	0.88788	0.55596	0.16525	0.03035
201487009	0108020702	0.9441	332.358	16.485	98.1395	19.0658	0	6.00572	0.81647	0.40845	0.09681	0.01636
201487010	0108020703	1.4373	335.864	17.2982	77.2487	6.8253	0	1.25235	0.95771	0.76113	0.30951	0.05932
201487014	0109000409	1.4976	287.0399	20.3669	68.3168	10.6971	1.08173	6.49038	0.11952	0.01368	0.00142	0.00014
201487015	0109000407	116.527	294.5827	22.7016	73.4955	16.7315	0.220121	11.1451	0.00421	0.00038	0.00003	0.00000
201487018	0109000407	6.3747	289.9493	20.9531	48.6183	10.504	4.02372	8.49922	0.12452	0.01277	0.00118	0.00011
201487019	0109000409	0.9378	288.5784	20.1731	80	1.63148	0	3.93474	0.20368	0.02380	0.00232	0.00022
201487020	0109000409	6.1281	288.5381	20.3876	73.3859	7.1523	0.264356	5.85989	0.13246	0.01489	0.00149	0.00015
201487021	0109000204	35.172	306.6865	19.2595	58.1443	16.8219	0.0972364	11.5967	0.36496	0.07175	0.01029	0.00140
201487022	0109000204	1.0782	307.0409	18.2646	57.8947	15.1085	0	27.379	0.64471	0.19236	0.03032	0.00409
201487023	0109000202	1.2672	285.513	19.8268	11.5108	2.41821	0.0710227	0.923295	0.97692	0.90210	0.66732	0.30394
201487027	0110000502	2.0439	320.329	17.0126	92.381	0	0	0	0.99837	0.96374	0.53608	0.04784
201487030	0108020703	2.7234	334.793	17.5125	78.3133	7.40251	0	0	0.94559	0.70844	0.25355	0.04533
201487031	0108020703	1.0971	334.05	16.983	97.1429	12.7153	0	0	0.96911	0.80118	0.34109	0.06235
201487032	0109000202	5.8563	281.7768	22.5691	19.8758	1.70586	0.829876	1.62901	0.48812	0.11373	0.01697	0.00232
201487033	0109000202	13.1895	281.0545	18.8724	27.4927	6.91914	0.102354	2.33367	0.98963	0.96198	0.87026	0.64006
201487036	0109000409	26.3871	294.2744	20.5229	83.2184	15.0107	0.126198	11.2828	0.05406	0.00548	0.00053	0.00005
201487037	0110000502	877.079	332.791		70.7278	7.65393	0.518608	7.74628				
201487038	0108020703	3.8241	335.993	17.0792	88.4876	4.82466	0	0	0.97321	0.82895	0.39263	0.07940
201487039	0110000502	1.0251	313.304	17.5337	96.9697	0	0	0	0.99441	0.88313	0.24289	0.01344
201487040	0108020702	2.5038	332.568	16.9763	95.0382	1.76132	0	0.682962	0.82337	0.42127	0.10206	0.01744
201487041	0108020702	144.223	336.58	20.3575	68.4473	13.5222	0	0.962883	0.46434	0.14397	0.03160	0.00629
201487042	0109000205	4.1031	297.9484	17.9865	84.5411	1.73284	0	1.53542	0.97245	0.88817	0.64119	0.28682
201487043	0109000205	1.1664	300.9395	18.2923	65.9443	26.1574	0	13.966	0.83203	0.54854	0.22958	0.06811
201487044	0109000203	48.9321	305.5255	19.5815	69.1953	31.0912	0.0367857	9.6636	0.26916	0.08067	0.02048	0.00496
201487045	0108020703	9.5958	335.205	17.7753	72.6842	13.5528	0.0468955	0.20634	0.90528	0.58001	0.16633	0.02802
201487048	0108020703	4.5477	335.362	17.8858	58.0599	19.2559	0	0	0.87371	0.51643	0.14151	0.02481
201487049	0109000203	1.1952	303.3421	17.6329	90.8213	38.6295	0	8.50904	0.82735	0.48386	0.15495	0.03463
201487050	0110000502	137.73	328.2034	20.0068	75.3204	2.72425	0.00980181	13.8983	0.52977	0.04633	0.00209	0.00009
201487051	0109000204	2.3616	305.0819	18.6758	47.7778	11.4329	7.4314	0	0.61305	0.17723	0.02845	0.00397
201487052	0109000204	2.2698	305.9511	20.073	11.1607	6.02696	0.158604	0	0.47557	0.12186	0.02080	0.00324
201487053	0108020603	5.6232	319.048	18.4278	75.2058	4.41741	0	15.749	0.69455	0.23499	0.03984	0.00557
201487054	0108020501	24946.5	326.186		76.915	4.31637	0.201532	6.27161				
201487055	0108020501	2.4516	297.6387	20.716	60.3093	23.2012	0	1.79883	0.11144	0.01591	0.00208	0.00027
201487057	0108020703	7.5015	335.106	17.7001	70.318	15.6209	0.059988	0.0239952	0.90883	0.59287	0.17544	0.03015
201487058	0108020501	3.4659	299.7688	20.4595	45.5357	6.85536	0.0259673	34.5884	0.06943	0.01047	0.00150	0.00021
201487061	0109000409	1.2447	287.0959	19.3037	67.7019	7.51988	23.0658	0	0.04530	0.00510	0.00055	0.00006
201487062	0109000204	36.5013	306.6995	19.2719	58.4858	16.7838	0.0936953	11.9831	0.35391	0.06867	0.00983	0.00133
201487063	0108020703	2.2464	334.973	18.0003	52.9577	29.4471	0	0	0.80497	0.39449	0.09325	0.01597
201487064	0108020603	2.9826	319.486	18.4498	79.3761	2.95715	0	3.80205	0.80931	0.35773	0.06812	0.00950
201487065	0108020501	0.7695	309.625	19.5337	86.1751	25.1462	0	10.6433	0.19509	0.02688	0.00314	0.00036
201487069	0109000205	1.8801	297.5147	17.9433	83.6601	6.31881	0	4.16467	0.96449	0.86029	0.58268	0.24047
201487070	0109000205	5.2983	298.6136	18.3255	74.3219	7.42314	0	4.26363	0.94530	0.80251	0.48858	0.18341
201487071	0108020702	0.7983	333.04	16.4166	100	0	0	0	0.91639	0.62636	0.20407	0.03773
201487082	0109000204	1.4103	306.9291	17.9674	78.3019	14.2948	0	10.1468	0.85868	0.42058	0.07979	0.01025
201487083	0108020703	2.2491	334.617	16.83	98.0456	9.84394	0	0.080032	0.97784	0.84958	0.41954	0.08466
201487084	0108020603	1.6893	310.767	18.6603	56.0714	5.54076	0	34.6297	0.41630	0.09683	0.01586	0.00242
201487085	0110000502	1.2213	317.927	17.3498	98.5075	0	0	1.10538	0.99608	0.91469	0.31155	0.01874
201487086	0108020702	5.76	332.294	16.9052	85.6987	7.34375	0	1.60938	0.81353	0.41651	0.10456	0.01875
201487089	0109000204	4.0131	307.0771	18.1971	74.0933	10.5629	0	9.59857	0.82936	0.37084	0.06670	0.00859
201487090	0108020702	4.3497	334.203	17.2887	65.5766	12.3526	0	4.44858	0.69519	0.29135	0.06899	0.01318
201487091	0108020702	13.275	333.584	17.3349	82.0978	7.81695	0	2.78644	0.74717	0.32977	0.07570	0.01345
201487095	0109000203	3.4029	306.3794	17.7795	85.8864	11.3727	0	11.452	0.89427	0.62766	0.25146	0.06275
201487096	0108020702	7.0191	334.594	17.3753	77.3822	8.42416	0	2.97474	0.71828	0.30250	0.06870	0.01239
201487097	0108020702	15.831	333.596	17.4923	79.9417	6.83343	0	3.10972	0.72306	0.30476	0.06854	0.01220
201487098	0108020702	3.1671	332.446	16.9589	92.1667	5.7971	0	4.29099	0.79882	0.38681	0.09108	0.01567
201487099	0108020603	2.106	318.422	18.2743	63.8889	3.84615	0	30.6838	0.58789	0.17087	0.02891	0.00428
201487107	0110000502	3.9717	316.469	18.4261	60.5422	10.8543	0	18.5588	0.86674	0.25068	0.01692	0.00088
201487108	0108020702	0.7974	334.397	17.6336	50.9934	5.53047	0	14.7856	0.61461	0.23591	0.05641	0.01144
201487109	0109000408	5.1867	289.9731	21.0989	43.5281	7.40934	2.44664	4.52889	0.19770	0.03222	0.00448	0.00061
201487110	0109000205	7.3161	298.342	18.2798	77.139	7.45479	0	4.15795	0.94680	0.80534	0.49026	0.18275
201487111	0108020702	0.9684	334.221	17.585	68.2635	14.0335	0	0.185874	0.58972	0.20284	0.04310	0.00791
201487112	0109000407	26.8704	290.9395	20.8987	56.6142	13.7661	10.2894	2.67283	0.06098	0.00579	0.00052	0.00005
201487113	0109000407	0.9252	288.3956	21.8436	21.2121	22.2763	3.30739	0.389105	0.09057	0.01030	0.00109	0.00011
201487114	0109000204	1.1439	306.7995	19.5645	27.7228	5.82219	0	0	0.61547	0.18670	0.03187	0.00470
201487115	0109000204	40.7952	306.738	19.3138	59.9127	16.2262	0.0838334	11.6661	0.33802	0.06410	0.00910	0.00123
201487116	0108020603	2.2347	315.533	18.0915	77.8135	1.36931	1.61095	20.4591	0.71702	0.25446	0.04396	0.00616
201487117	0108020603	35.0451	314.55	19.1775	67.2187	8.85744	0.42374	17.5248	0.38419	0.08126	0.01238	0.00177
201487118	0108020501	15.6915	308.0659	20.1716	65.2337	10.9837	0.114712	24.4221	0.09509	0.01333	0.00173	0.00022
201487119	0108020501	0.8352	304.2152	20.5073	52.1898	6.68103	0	13.1466	0.15854	0.02481	0.00342	0.00046
201487121	0109000205	1.7586	301.163	17.6011	92.3445	12.0266	0	10.7984	0.94797	0.80062	0.46951	0.16322
201487123	0108020702	1.3752	332.678	17.4492	82.9268	0	0	0	0.72250	0.30045	0.06616	0.01155
